Measured Depth (MD), Inclination, Azimuth, True Vertical Depth (TVD), TVD 2-sigma, +N/-S, +N/-S 2-sigma, +E/-W, +E/-W 2-sigma, Vertical Section, Dogleg Severity, Build Rate, Turn Rate, Rugosity 
ft, deg, deg, ft, ft, ft, ft, ft, ft, deg, deg, deg, 
5710.7, 1.21, , 312.51, 5710.45311491, , 10.4176445919, , -19.5725758146, , 
5805.7, 1.0, , 303.96, 5805.43536019, , 11.5605292165, , -20.9965092584, , 
5900.6, 0.78, , 303.46, 5900.32402002, , 12.3636030693, , -22.2259585422, , 
5995.5, 0.7, , 294.99, 5995.21612341, , 12.9740123501, , -23.259376282, , 
6090.5, 1.0, , 273.9, 6090.20815997, , 13.2948671712, , -24.5077895095, , 
6185.4, 2.03, , 266.92, 6185.07158511, , 13.1922813018, , -27.027777634, , 
6280.4, 2.23, , 280.25, 6280.00249385, , 13.3825369175, , -30.6507890791, , 
6375.3, 2.09, , 288.9, 6374.83429762, , 14.3436391145, , -34.1104285355, , 
6470.2, 1.85, , 288.3, 6469.67759477, , 15.3950116352, , -37.216369019, , 
6565.2, 1.52, , 289.92, 6564.63661462, , 16.3375585701, , -39.8389821985, , 
6660.1, 1.42, , 272.75, 6659.50614176, , 16.8333915582, , -42.1667164873, , 
6755.1, 1.33, , 267.17, 6754.47820152, , 16.7908516171, , -44.4840152301, , 
6850.0, 0.99, , 263.39, 6849.35796969, , 16.6431291915, , -46.4058903789, , 
7105.0, 1.41, , 254.58, 7104.37311374, , 16.239187348, , -49.8136233364, , 
7202.0, 1.76, , 248.06, 7201.32974074, , 15.3240095998, , -52.4679631135, , 
7297.0, 0.97, , 194.84, 7296.30636973, , 14.12998227, , -54.3342421189, , 
7390.0, 2.73, , 141.8, 7389.24412886, , 11.5025694157, , -52.8839807611, , 
7485.0, 1.23, , 151.32, 7484.17198946, , 8.67955154293, , -50.8525972731, , 
7580.0, 1.5, , 131.94, 7579.15459887, , 7.12868724974, , -49.6882934833, , 
7673.0, 2.47, , 121.19, 7672.09851977, , 5.27926911648, , -47.0779775786, , 
7767.0, 3.61, , 117.49, 7765.96152553, , 2.87297618208, , -42.6688626199, , 
7862.0, 4.14, , 118.02, 7860.74115877, , -0.163505914083, , -36.9547299307, , 
7956.0, 4.93, , 116.08, 7954.453945, , -3.44632712611, , -30.3845815431, , 
8050.0, 6.17, , 120.13, 8048.0072006, , -7.81254578804, , -22.3937636417, , 
8144.0, 6.7, , 119.43, 8141.40583118, , -12.9539970436, , -13.0582996695, , 
8237.0, 6.87, , 134.4, 8233.74694003, , -19.6052181001, , -4.35699620682, , 
8332.0, 6.52, , 127.18, 8328.09670809, , -27.0257152181, , 3.8890915517, , 
8423.0, 6.26, , 127.88, 8418.5266694, , -33.1021903907, , 12.0594752125, , 
8517.0, 5.81, , 132.46, 8512.02418264, , -39.3513867223, , 19.4955857142, , 
8610.0, 7.14, , 134.76, 8604.42770315, , -46.6817832726, , 26.9657253104, , 
8705.0, 6.96, , 128.94, 8698.68797132, , -54.5712640768, , 35.7908221883, , 
8800.0, 6.7, , 131.58, 8793.01820797, , -61.8305653607, , 44.4024383156, , 
8894.0, 6.43, , 128.94, 8886.39996057, , -68.7766790933, , 52.6304764332, , 
8989.0, 6.26, , 135.11, 8980.82499153, , -75.7532381339, , 60.3753101705, , 
9084.0, 6.52, , 130.17, 9075.23296601, , -83.0187065708, , 68.0761592739, , 
9179.0, 6.34, , 125.94, 9169.63394084, , -89.5556080101, , 76.4939053939, , 
9274.0, 6.34, , 124.54, 9264.04773123, , -95.5833391921, , 85.1354894734, , 
9369.0, 5.81, , 123.13, 9358.52042855, , -101.328081627, , 93.3469767773, , 
