Measured Depth (MD), Inclination, Azimuth, True Vertical Depth (TVD), TVD 2-sigma, +N/-S, +N/-S 2-sigma, +E/-W, +E/-W 2-sigma, Vertical Section, Dogleg Severity, Build Rate, Turn Rate, Rugosity 
ft, deg, deg, ft, ft, ft, ft, ft, ft, deg, deg, deg, 
0.0, 0.0, , 300.11, 0, , 0, , 0, , 
100.0, 0.1, , 300.11, 99.99994923043776, , 0.043778233217695896, , -0.07549104532778556, , 
200.0, 0.14, , 325.28, 199.99973462398265, , 0.18797593021308384, , -0.22056768954600312, , 
300.0, 0.17, , 351.44, 299.9993799373633, , 0.43509562408917757, , -0.3122348769127964, , 
400.0, 0.18, , 329.07, 399.99892505645494, , 0.7165378990639877, , -0.4150537611311067, , 
500.0, 0.32, , 350.2, 499.99796791313247, , 1.126456592893472, , -0.543322362301596, , 
579.0, 0.34, , 348.21, 578.9966574517887, , 1.5732972267677106, , -0.6287651013447262, , 
678.9, 0.32, , 318.05, 678.8950746663243, , 2.0709312424882524, , -0.8758165165381868, , 
773.8, 0.21, , 308.8, 773.7940492649485, , 2.3770009107519297, , -1.1885075670001761, , 
868.8, 0.31, , 336.39, 868.7930947867947, , 2.721576338231003, , -1.4271176917000439, , 
963.7, 0.26, , 342.92, 963.6919202632711, , 3.1626383113233603, , -1.5931806295605961, , 
1058.7, 0.22, , 352.03, 1058.691088381874, , 3.5493039255157663, , -1.6817770703611175, , 
1153.6, 0.44, , 305.61, 1153.5896009095802, , 3.9419089476166067, , -2.0032857731056506, , 
1248.5, 0.36, , 304.31, 1248.4872807512854, , 4.322128253460987, , -2.5457912195853143, , 
1343.5, 0.19, , 344.63, 1343.4862300330608, , 4.642237777639846, , -2.834060532820132, , 
1438.4, 0.4, , 25.75, 1438.3850093702233, , 5.092326874947944, , -2.731851421945891, , 
1533.4, 0.62, , 33.58, 1533.381198716955, , 5.819220252226904, , -2.3034965604599904, , 
1628.3, 0.77, , 42.66, 1628.274218832663, , 6.715911914876518, , -1.5873971535793014, , 
1723.2, 0.56, , 37.69, 1723.1677816366114, , 7.551831077895742, , -0.8717475615091961, , 
1818.2, 0.53, , 44.97, 1818.1634943707058, , 8.230057870436907, , -0.2773839237898367, , 
1913.1, 0.56, , 35.17, 1913.05922095606, , 8.919682568844504, , 0.29994412785993396, , 
2008.1, 0.31, , 23.66, 2008.0564244891111, , 9.534579347809512, , 0.6704905792799299, , 
2103.0, 0.26, , 8.93, 2102.9552602087206, , 9.982438175441988, , 0.8069413993111296, , 
2197.9, 0.52, , 17.96, 2197.8529883992333, , 10.604802442034357, , 0.973153478060035, , 
2292.9, 0.42, , 38.02, 2292.849843985525, , 11.289189990582985, , 1.3205447748233938, , 
2387.8, 0.42, , 41.71, 2387.7472960561868, , 11.82286188974289, , 1.7662101129464645, , 
2482.8, 0.42, , 80.53, 2482.744931595267, , 12.140082203418704, , 2.3413281159915877, , 
2577.7, 0.41, , 41.58, 2577.64262656048, , 12.451298293094133, , 2.909754904339046, , 
2672.6, 0.16, , 337.76, 2672.5415538640036, , 12.827934968689593, , 3.0849463034816, , 
2767.6, 0.53, , 257.1, 2767.5400092062873, , 12.85262037045381, , 2.606447616271717, , 
2862.5, 0.8, , 255.66, 2862.433530157571, , 12.590545079622974, , 1.5367417122651337, , 
2957.5, 0.75, , 239.82, 2957.4249465064636, , 12.113717285828017, , 0.3567231003361522, , 
3052.4, 0.56, , 243.88, 3052.3187070030312, , 11.597305620790156, , -0.5965884364535442, , 
3147.3, 0.48, , 230.11, 3147.214828153143, , 11.138202749024659, , -1.3179897123068365, , 
3242.3, 0.54, , 238.65, 3242.211074225512, , 10.650096590893058, , -2.0056255263316993, , 
3337.2, 0.49, , 280.15, 3337.107557677407, , 10.488945359491693, , -2.786980614548255, , 
3432.2, 0.11, , 286.88, 3432.1060831204386, , 10.587011902755341, , -3.2741097271482063, , 
3527.1, 0.17, , 248.74, 3527.005814719374, , 10.562414299552653, , -3.492487740806668, , 
3622.0, 0.25, , 152.88, 3621.9053952569743, , 10.327088459758734, , -3.5293134072721313, , 
3717.0, 0.26, , 105.27, 3716.9045564157827, , 10.085849874952919, , -3.226896107479089, , 
3811.9, 0.19, , 156.16, 3811.8039066460187, , 9.885216712350893, , -2.9555787924187524, , 
3906.9, 0.47, , 223.99, 3906.802504579602, , 9.460807517187668, , -3.162532511125058, , 
4001.8, 0.25, , 242.77, 4001.700603176126, , 9.086037435858618, , -3.6169607072949095, , 
4096.7, 0.37, , 217.48, 4096.5992395093035, , 8.748141914805053, , -3.9875050710963076, , 
4191.7, 0.29, , 215.22, 4191.597656489586, , 8.308315861860269, , -4.312804651755304, , 
4286.6, 0.27, , 280.89, 4286.496744632936, , 8.154358029369316, , -4.670888196201458, , 
4381.6, 0.49, , 252.19, 4381.494675301544, , 8.072398995701048, , -5.277448888357063, , 
4476.5, 0.36, , 271.77, 4476.392093330491, , 7.957491116583717, , -5.961788093665531, , 
4571.4, 0.52, , 270.94, 4571.289264291283, , 7.973764500536218, , -6.690360173772783, , 
4666.4, 0.14, , 302.29, 4666.287565735683, , 8.042839081023498, , -7.219510320023815, , 
4761.3, 0.11, , 172.45, 4761.187460538471, , 8.014468233213686, , -7.305553271499875, , 
4856.3, 0.32, , 201.85, 4856.186760384476, , 7.677834276479532, , -7.392305958275686, , 
5046.1, 0.53, , 265.79, 5045.982348920064, , 7.121444044461332, , -8.465040713434316, , 
5141.1, 0.65, , 271.03, 5140.977301772669, , 7.098874613460522, , -9.442007704958069, , 
