MD,Inc,Azi,TVD,NS,EW,Section,DLS,Build,Turn,Rugosity,Target 
3951,26.2,163.66,3778.07188441409,-888.8827244608177,425.830273486266,848.3867035630786,0.7657617945852111,0.6530449991455382,0.012685529449279745,-12.955960917712632,185
3952,26.21,163.65,3778.969104592017,-889.3064555578244,425.95456309901397,848.7979896818184,0.6254723171946087,-0.08738899145890873,0.009971168541209849,-120.90277153042561,185
3953,26.220000000000002,163.67,3779.8662474486136,-889.7303531991587,426.07884292877833,849.2094425637774,0.6701860574404732,-0.16454277408642543,0.010789452499682972,95.80866712332492,185
3954,26.23,163.67,3780.76331232793,-890.1544275719375,426.20308272361,849.6210749939389,0.518698814857048,0.15569355767015153,0.00812334958845663,-59.219738613271105,185
3955,26.24,163.68000000000004,3781.6603037658965,-890.57864929546,426.32734972809243,850.032851842653,0.9477550128729392,-0.3205046322988303,0.015408212422417786,-4.362550491441957,185
3956,26.26,163.7,3782.557184808887,-891.0031252456216,426.451545343947,850.4448881725253,1.5270092506567736,0.23709227469287406,0.02392909779443926,53.50448918515923,185
3957,26.29,163.69,3783.4538669077597,-891.4280000585304,426.5758134991764,850.8573155251289,1.779014088520835,0.8071745299946497,0.02799760425703175,-6.60989865854811,185
3958,26.32,163.68000000000004,3784.3503159016473,-891.8533004318227,426.7003076075885,851.270147125613,1.8514664537850467,0.5922889410047334,0.028981452942797782,-8.07609178206734,185
3959,26.35,163.68000000000004,3785.2465240903034,-892.279056855303,426.8249764139576,851.6834178149458,1.1994983043425649,0.1519308087546634,0.018798617986666964,-27.99639930255588,185
3960,26.36,163.69,3786.1425744335515,-892.7051312398809,426.9496937194181,852.0970010284642,0.3894962668335591,-0.2010395230325157,0.0064669094302268635,12.345425805574482,185
3961,26.36,163.69,3787.0385871185676,-893.1312959947377,427.07437279798006,852.510677600069,0.7531495074672736,0.3525663574147423,0.012429154234616059,3.301796325693491,185
3962,26.34,163.66,3787.9346758740267,-893.5572751325184,427.1991393525694,852.9241616368886,1.5873036378952883,0.12137824522248758,0.025152233157793583,52.907935812936536,185
3963,26.32,163.66,3788.8309434106227,-893.9828691239442,427.3239361670507,853.337259355628,0.4453491192823009,-0.3743004226016596,0.007355140741360883,243.5494581320575,185
3964,26.330000000000002,163.67,3789.727252239506,-894.4084015415733,427.4486463988141,853.7503032810589,1.0816773972244105,0.2108144264092474,0.01692745377432239,35.58435319541385,185
3965,26.35,163.67,3790.6234300534616,-894.8341961701121,427.57340315929235,854.1636043643626,1.1796674003893795,0.09909328583579494,0.018516063407182263,-45.31247575012375,185
3966,26.37,163.69,3791.519451828771,-895.2603126566631,427.69818178805775,854.5772241749651,1.3205839989915495,-0.3402750610487003,0.02126552677701225,1.8147598497857698,185
3967,26.39,163.71,3792.4153185121977,-895.6867791856181,427.8228781026686,854.9911998701059,1.1502885651227586,0.06100017197467315,0.018073709473216182,39.1885215899012,185
3968,26.41,163.71,3793.311031342473,-896.1135641105857,427.9475903598802,855.4054913601773,1.223000512312395,0.3583109961039136,0.019121859245124596,-12.188073225600249,185
3969,26.43,163.71,3794.2065837629566,-896.5406567710462,428.0724010379494,855.8200808367717,0.8615812076242954,0.2330492603085451,0.013466718397861559,13.058049454952675,185
3970,26.44,163.71,3795.1020195382007,-896.9679739790993,428.19728009240333,856.2348880470929,0.5043936085964266,0.004793561370250462,0.007940046680270107,-43.676906814334224,185
3971,26.45,163.72,3795.9973832795154,-897.3954409247108,428.3221631395281,856.649844077192,0.684540952652855,-0.12369889398091122,0.010933417321325812,9.869799386678878,185
3972,26.46,163.72,3796.8926661150936,-897.8230818505708,428.4470306003564,857.0649747839273,0.7017648464982151,0.618193866730423,0.011689939063305586,101.48231406053056,185
3973,26.47,163.69,3797.7878781683085,-898.2508206591025,428.5720701204301,857.4801880049099,1.0648611085463364,0.7198064253264258,0.017093318156173484,-104.72691442681945,185
3974,26.49,163.68000000000004,3798.6829681950153,-898.678751243019,428.6973268401724,857.8955733413154,1.073226359251849,0.7400352953610526,0.01725751477505449,106.42361439408926,185
3975,26.5,163.65,3799.577936289699,-899.1068722574743,428.82280391135424,858.3111291787208,0.6613873490442043,0.5602938797440361,0.010931322541564191,-127.241269795226,185
3976,26.51,163.66,3800.4728330799862,-899.5350999025827,428.9484256461299,858.7267786327544,1.0208691524205358,-0.644143318616665,0.017199153119608523,-32.624856244564775,185
3977,26.52,163.7,3801.367650310617,-899.9635434490324,429.07387776923565,859.1426579491905,1.13807529434323,-0.800487899210883,0.019356191884804037,15.81528339498471,185
3978,26.53,163.73,3802.2623896634555,-900.3922171350177,429.1990989995052,859.5587866530489,0.8220433381475977,-0.44669531449174604,0.013687476056077988,4.904561369989121,185
3979,26.54,163.75,3803.1570525027605,-900.821091254662,429.3241805326742,859.9751272032598,0.7796658077025449,-0.23574130374455451,0.012601114606161175,23.18793621890401,185
3980,26.55,163.76,3804.0516315260984,-901.2501606342752,429.44919186247944,860.3916683890429,0.25290754445376895,0.03853977405803216,0.003953710547170835,109.86535103294763,185
3981,26.55,163.76,3804.946173921955,-901.679306943611,429.5742012605096,860.8082863801732,0.2548793592962363,-0.22575615973997892,0.004428626926804584,108.17203101933411,185
3982,26.55,163.78000000000003,3805.8407126539337,-902.1084817984374,429.6991388221647,861.2249390691225,0.6948576880291102,-0.610877074479551,0.011567744799822895,-136.07659009376823,185
3983,26.53,163.78000000000003,3806.7353221618073,-902.5375534306769,429.82392408301683,861.6415022021673,1.7982040876253969,0.3348383892755364,0.02871751536228882,-51.598572894852545,185
3984,26.5,163.73,3807.630139586596,-902.966165035335,429.9487992763297,862.0575992200445,2.063910167295237,0.8052634180996512,0.03370791498329545,14.362234275611213,185
3985,26.48,163.7,3808.5251652271536,-903.3942782275558,430.0738920015312,862.4731807629407,0.5408730542012425,0.18190821448040603,0.008779486903589352,-35.9352073819384,185
3986,26.48,163.7,3809.420260065604,-903.8222286459805,430.1990465753787,862.8885947609797,0.19106788851244133,-0.1879000295901856,0.003329721669557995,-287.96217069162196,185
3987,26.48,163.71,3810.3153565037437,-904.2501895522325,430.3241538565231,863.3040233287671,0.6246313386282409,-0.16594135264892593,0.010059390479659277,89.29216295878456,185
3988,26.5,163.73,3811.210377345234,-904.6783258695644,430.4492017209136,863.7196318186537,1.5567661964761925,-0.49333080624520037,0.02520907908418149,-41.98522223334308,185
3989,26.52,163.77,3812.10523185269,-905.1068516033193,430.57410603907954,864.135640753994,1.4265672553549889,-0.5555640747432897,0.023293072547094142,35.770401922846,185
3990,26.54,163.79,3812.999931675654,-905.5357447863107,430.6988571824789,864.5520290903764,1.0912114220708902,0.014854395960669314,0.017159186081159884,9.779180841890398,185
3991,26.56,163.8,3813.894481401921,-905.9649539568499,430.8235980272937,864.9687331094588,1.557631272351654,0.0013210103381815746,0.02450585187895859,-7.672499937910236,185
3992,26.59,163.82,3814.7888308497086,-906.3945806989541,430.9483372805277,865.3858532498363,1.5791160653601153,-0.09076271827437005,0.024935790273095684,-2.0075276912571054,185
3993,26.61,163.83,3815.682980221136,-906.8246283034498,431.0730608327296,865.8033940195314,1.0748964144023434,0.28778479824863573,0.016773304302468654,34.42836268058575,185
3994,26.63,163.82,3816.576978085827,-907.254965430621,431.19787170011784,866.2212156001615,1.1461885381254804,0.6525809145156523,0.01815641785023838,12.497702975133004,185
3995,26.65,163.81,3817.470824429238,-907.6855648887816,431.32286300259744,866.6392827875777,1.5080931954716796,0.29440761996318354,0.023532922513789606,-38.064803275338086,185
3996,26.68,163.82,3818.364470011442,-908.1165520125323,431.4479534783366,867.0577275218801,1.4990028949918104,0.31014216165517394,0.023383762735729258,40.30752838597105,185
3997,26.7,163.81,3819.2579152573167,-908.5479248704999,431.5731455469958,867.4765476681579,1.1516954733013944,0.6062893580345768,0.018161253456123145,-21.384432653550114,185
3998,26.72,163.8,3820.1512069042305,-908.9795653402095,431.69851108920443,867.8956192886183,1.0097755035355052,0.46072509262866745,0.01584036824075313,11.8230756277602,185
3999,26.73,163.79,3821.044372286265,-909.4114262464965,431.82401709852206,868.3148982643131,0.32503542935930513,0.3199755263457989,0.005594079195803239,169.14126372656395,185
4000,26.73,163.78000000000003,3821.9375098202536,-909.8433164568812,431.94962040663324,868.7341979524462,0.2783631175425517,0.17247681036311327,0.004429742672909378,-197.21043229024866,185
4001,26.74,163.78000000000003,3822.8306103134614,-910.2752669638451,432.0752797143977,869.1535528270202,0.5825733514185801,0.16128857946631234,0.009081737227586316,30.585984757729207,185
4002,26.75,163.78000000000003,3823.723631640213,-910.7073676524542,432.200985356824,869.5730532734214,0.8731065418383257,0.03993005887448999,0.013680874168490521,-28.665804783012142,185
4003,26.770000000000003,163.8,3824.6165354676027,-911.1397107797811,432.3266919870482,869.9927951498953,1.4319238730897155,-0.5216761758346232,0.02327758842560215,-33.35932924357767,185
4004,26.78,163.83,3825.5093009661737,-911.5723804974706,432.4522574102061,870.4128746809636,0.45526183910708806,-0.3858337497210769,0.007519668122441017,-365.71303913763614,185
4005,26.770000000000003,163.83,3826.4020888679606,-912.0050374472764,432.57770744569905,870.8329515494315,0.25852015549610524,-0.16553063491734185,0.004357009506180094,422.5386299855209,185
4006,26.79,163.87,3827.294846874307,-912.4377821501251,432.70306755560574,871.253123674547,2.4184263113871456,-1.5013593292978853,0.04064191463046413,-42.92212175537911,185
4007,26.81,163.95,3828.187426762944,-912.8710131263646,432.8280154970934,871.6738161454808,1.6317216333515345,-1.0577053108736822,0.027519799654114722,56.08581339419954,185
4008,26.82,163.96,3829.0798836670497,-913.3045835351212,432.952664554247,872.0948728067742,0.32108547771431545,0.304259760448179,0.005602604630984237,290.6582490980559,185
4009,26.82,163.95,3829.9723219784946,-913.738175782102,433.07737071913795,872.5159462459238,0.8530615532169478,0.2647914201981029,0.013293681624922412,-60.819270639171705,185
4010,26.85,163.96,3830.864642689697,-914.1719890582799,433.2021494877528,872.9372335453567,1.8513752801534629,-0.09204637214185651,0.029153657253604647,-29.849350530422935,185
4011,26.87,163.98,3831.756743281029,-914.6062597708692,433.3269111936674,873.3589780276291,0.6971750784577552,-0.01649018861937606,0.010955783964650644,84.4169542458275,185
4012,26.880000000000003,163.97,3832.648738517461,-915.040743733086,433.45168369304844,873.7809340073374,0.8810870153025661,0.6821425805395771,0.01433834989282338,-18.592941581786185,185
4013,26.9,163.96,3833.5406260588,-915.4753987382601,433.57663025613294,874.2030452084814,1.7089817679154027,0.052073555725158066,0.026761370790702083,-56.27194385305587,185
4014,26.93,163.99,3834.432299930243,-915.9104850397653,433.70160048576963,874.625584002068,1.3555739838141418,-0.2705656433308804,0.021610192227243776,19.905722971826787,185
4015,26.94,163.99,3835.3238107351176,-916.3459213017068,433.8265155046054,875.0484762363237,0.530272176991207,0.47862646357241423,0.008872546895568876,3.6488724285644865,185
4016,26.95,163.97,3836.2152590257647,-916.7814475193761,433.9515628934324,875.4714465471942,1.0185810520019587,0.6988415813592318,0.01633278793507596,-35.69816654714346,185
4017,26.97,163.96,3837.1065867182347,-917.2171642942175,434.07680596186873,875.8945896355069,1.2759506155615263,0.24149688944456085,0.019856414017410368,-38.52345265319818,185
4018,26.990000000000002,163.97,3837.9977472701344,-917.6531999032732,434.20212876645746,876.3180433953105,0.915138888082348,0.027289695673300366,0.014320728557199977,26.809785348355394,185
4019,27.0,163.97,3838.88878670169,-918.089477993686,434.3274689199697,876.7417372016981,0.3256119901569971,0.1690440292083779,0.005121206680217403,18.59536248821521,185
4020,27.01,163.97,3839.77976501539,-918.5258673449254,434.45285629167137,877.1655377301944,1.313582482784192,0.14236807633774712,0.020476482807216215,-8.960217736776974,185
4021,27.04,163.98,3840.6705740521634,-918.9625889792949,434.5782892168523,877.5896653071362,1.3693058798122495,0.20179421878989107,0.021316478879950657,16.994801153375285,185
4022,27.05,163.98,3841.5612094729827,-919.3996489796115,434.7037767362903,878.0141252042374,0.13274044615117137,-0.00964177729553762,0.002089813613863025,-211.20719480239404,185
4023,27.05,163.98,3842.4518163273547,-919.8367645105074,434.8292735120388,878.4386396138667,0.3405599808124458,0.2592636508836105,0.005828571030287932,-32.086919818384814,185
4024,27.05,163.96,3843.3424333497614,-920.2738370228112,434.9548479187826,878.8631044026156,0.5953223541518121,0.4751755619028109,0.009724126066054618,-169.46632654548785,185
4025,27.07,163.96,3844.2329787273284,-920.711017571598,435.08055431466533,879.2876653131243,1.7572183355571858,0.18851812970602339,0.027380057417095472,-3.2285880968832785,185
4026,27.100000000000005,163.97,3845.1233042210147,-921.1486275104619,435.2063239949672,879.712648464151,1.1863433665894711,0.13264905796918858,0.0184787898734404,5.8000219245163995,185
4027,27.11,163.97,3846.013468717781,-921.5865522649253,435.3321377030763,880.1379413955326,0.4508692729632728,0.2194084726886376,0.007065502754353338,-4.065327516303062,185
4028,27.12,163.96,3846.9035632143805,-922.0245980003275,435.45802539585367,880.5633483992951,0.7071521355556989,0.5877942815334241,0.011625919690109973,61.140675994290994,185
4029,27.13,163.94,3847.79358177369,-922.4627496200357,435.58408142957023,880.9888462125623,0.9731416542374026,0.5342171615820932,0.01532901952474927,-74.60798559270454,185
4030,27.15,163.94,3848.6834768040394,-922.9011083672749,435.7102892863234,881.4145371329282,0.9797044268608137,0.050901646434019544,0.015293053185149504,-21.31081124389456,185
4031,27.16,163.95,3849.573245365818,-923.3397177903285,435.83651797907834,881.840475959234,0.5170971270864378,-0.22242692148700294,0.008456131501437222,-7.833825490320038,185
4032,27.17,163.96,3850.462946571945,-923.778478402121,435.9626959786194,882.2665698171652,0.8951583133162587,0.17637551872201673,0.01390391641362158,49.23698570239796,185
4033,27.19,163.95,3851.3525258126565,-924.2174692485916,436.088933037449,882.6928878863051,1.291419618713738,0.7852342224129841,0.020463749916317043,22.239983504704323,185
4034,27.210000000000004,163.93,3852.24194285229,-924.6567253605871,436.2153901099391,883.1194510361007,1.2896501013200927,0.6384291567983791,0.02020698383363348,-36.77154504779154,185
4035,27.23,163.93,3853.131193557327,-925.0962667005842,436.3420257065486,883.5462827691176,0.7921926981142446,-0.13680443554239477,0.012569240391346551,-85.55924232845753,185
4036,27.24,163.95,3854.0203341082256,-925.5360386306143,436.4686343024189,883.9733465679716,1.1959639131555422,-0.33404318025992824,0.019188351298305935,53.85613835546287,185
4037,27.27,163.97,3854.9093230427543,-925.9761413031364,436.59515812031657,884.4007472396302,2.0754061849555314,0.13752023769904764,0.03233864713003743,10.770538578062725,185
4038,27.3,163.98,3855.7980496190658,-926.4167656206677,436.72170951913307,884.8286651674455,1.147408664884005,0.045354589131723765,0.017898474327544458,-24.828883446405463,185
4039,27.31,163.99,3856.686617784758,-926.8577061044408,436.84827217378574,885.2568970773839,0.42208338733537737,-0.1476573651950628,0.006826007376641846,29.44218051818585,185
4040,27.320000000000004,164.0,3857.575121736779,-927.2987873226344,436.9747952394091,885.6852726366168,1.0028653867786699,-0.1283383392891817,0.015831852013342307,0.03969393933681293,185
4041,27.34,164.02,3858.463500461315,-927.7401336587351,437.10127304148966,886.1139162498812,1.2594238307351815,-0.35205658923534194,0.020192451479247003,-21.706598588059155,185
4042,27.35,164.04,3859.351743284735,-928.1817817040378,437.2276521879821,886.5428690226541,0.2450454270655,-0.2375020637945193,0.004185736846850396,-461.72434440819694,185
4043,27.34,164.03,3860.2399937709697,-928.6234301928135,437.3539758953006,886.9718270690548,0.9735259595190985,0.543124362803649,0.01618466930803705,-63.1220460596405,185
4044,27.34,164.0,3861.12830944174,-929.0649048728905,437.48044872842127,887.4005989709812,1.0752896261195726,0.6808719969591336,0.01707462626572547,-128.32938449469117,185
4045,27.37,164.0,3862.016496990919,-929.5065817508303,437.6071151041715,887.8295554329947,1.9268941804641249,0.27251134971951463,0.029912110036084787,0.8472360242619927,185
4046,27.400000000000002,164.0,3862.9044300392666,-929.9487398263947,437.7338870694097,888.2589820588008,1.7151805021325357,0.7535726052396896,0.02673039994484978,31.687720999548834,185
4047,27.430000000000003,163.98,3863.7921250007985,-930.3913133161669,437.8608765179076,888.6888035631227,1.7245243517623214,0.7592277094151666,0.026872385983358366,-31.379091342168074,185
4048,27.46,163.99,3864.67958105026,-930.8343086355917,437.988064992897,889.1190279456067,2.1413232192343004,-0.5054645395183895,0.03413655296038193,-32.91555292818269,185
4049,27.49,164.04,3865.5667836144557,-931.2778483037279,438.11512442117396,889.5498058525525,1.525735338954822,-0.7882067197185557,0.02520478963931057,-20.064463719625987,185
4050,27.5,164.05,3866.4538306602963,-931.7217543889564,438.24199029034105,889.9809656520512,0.9429191975861261,0.7625268376572043,0.015404864349920654,23.837505847955818,185
4051,27.52,164.0,3867.340766725692,-932.1658176052155,438.3690817518075,890.4122623229853,2.191775132700969,2.0498483380370005,0.03697393114843523,20.852726647977928,185
4052,27.54,163.94,3868.227536521726,-932.610049905246,438.4967412759386,890.843677924352,1.5357266004295118,1.1170664527296073,0.02469964247568517,-94.57699303614719,185
4053,27.57,163.94,3869.1141145891997,-933.0545670231508,438.6247407150893,891.2753476342293,2.2515881880423807,0.16998935470828025,0.03497524097017312,7.762995593361632,185
4054,27.61,163.95,3870.000394909584,-933.4996540210425,438.7528215097397,891.7075779649294,1.8724816988238433,0.3879322119817266,0.02896684019774095,13.716051260489209,185
4055,27.63,163.95,3870.8864218904546,-933.9452153491773,438.881006127201,892.1402717721484,0.6217845531782326,0.04065071955555025,0.009657997424013545,-65.999880077204,185
4056,27.64,163.96,3871.7723449868263,-934.3909777828727,439.00920954751365,892.573164280884,0.8824971380467744,-0.053725968274771385,0.013818391153191088,40.54369389206565,185
4057,27.66,163.97,3872.6581479745064,-934.836983156626,439.1373979099569,893.0063001175972,1.2508057682651106,-0.09657586836600396,0.019608566727528202,-30.68972051784006,185
4058,27.68,163.99,3873.5437861992064,-935.2833243689828,439.2655558323864,893.4397731679684,1.3963648993970748,-0.17965939487574192,0.02198398753350228,22.653423091706152,185
4059,27.7,164.0,3874.429251548446,-935.7300208024943,439.39367058489586,893.8736038502769,0.507083261869211,0.1925479665191186,0.007858728817249734,132.62990100638936,185
4060,27.7,163.99,3875.314640825593,-936.1768535047415,439.5218359762196,894.3075658693147,0.2616573420916702,0.2490287833988766,0.004437127410244176,-350.9840378836303,185
4061,27.71,163.99,3876.200000387994,-936.6237255385453,439.65006944773324,894.7415611366604,0.7065882938189975,-0.0009068452535977964,0.011010137813646799,-28.246129073789714,185
4062,27.72,163.99,3877.0852708919147,-937.0707679153508,439.778324089303,895.1757242537095,0.7385135434835489,0.5940060052352384,0.012041566313088524,82.23905126288084,185
4063,27.73,163.96,3877.970460680426,-937.5179211845048,439.90674905092294,895.6099829967578,0.8349241265180617,0.7703797001660566,0.014023082398215331,-26.069517718540496,185
4064,27.74,163.96,3878.855575283989,-937.9651666364522,440.03537121332437,896.0443163846354,1.208574422054277,-0.5293392736713269,0.01972641375326227,-26.913813010112595,185
4065,27.760000000000005,164.0,3879.740563756269,-938.412697961175,440.163866627971,896.4789456042511,1.237126372430943,-0.4700469745899403,0.020033677136994523,39.62549864635888,185
4066,27.77,164.01,3880.625420987271,-938.8605281551864,440.29222475405635,896.9138845213539,0.37413383419839924,-0.17849211035330206,0.006138493956251313,-138.46372788274695,185
4067,27.77,164.02,3881.510238460539,-939.3084528209486,440.4205272501094,897.3489223991908,0.40012805635401694,0.06349659869133233,0.006313431456294429,-174.59748715434313,185
4068,27.760000000000005,164.0,3882.3951023097425,-939.75628053126,440.54884831770624,897.7838620719053,0.6711183449111564,0.2751275059438384,0.010910387529751594,48.208037365150766,185
4069,27.760000000000005,164.0,3883.280023676685,-940.2039744334926,440.67723973374785,898.2186623144497,0.7808245688586051,-0.04348780515486946,0.012207979617748598,35.613178092034666,185
4070,27.78,164.01,3884.1648515273705,-940.6518544924828,440.8056262605383,898.6536484314956,1.0223881467410594,-0.03285503035261714,0.01595550775192375,-22.613251906408102,185
4071,27.79,164.02,3885.049548657503,-941.0999962388818,440.9340005947183,899.0888963028067,0.5364038323826181,-0.10827363760714091,0.00849938697717989,30.626955588933562,185
4072,27.8,164.02,3885.934170846794,-941.5482901184093,441.0623601414038,899.5242970171489,0.6740442020827504,0.5330576350252134,0.010956775539381215,100.19345454423896,185
4073,27.81,163.99,3886.818714956367,-941.9966918855754,441.19088083492005,899.9597911637127,1.2790591577551946,1.1258633574712724,0.02122276953425919,-38.325703523321444,185
4074,27.83,163.96,3887.703137559916,-942.4452412122665,441.3197223608611,900.3954043459051,1.3544576432429571,0.8470774460293248,0.02141345642357181,-19.439275717050904,185
4075,27.85,163.95,3888.5873912849197,-942.8940515649006,441.4488138376882,900.8312557761027,1.1086253893087927,0.24984645658787544,0.017108914180299764,-28.68225691999787,185
4076,27.870000000000005,163.96,3889.4714846089323,-943.3431545997444,441.5779860074993,901.2673917419087,1.3048105971311164,-0.1667487290320911,0.02051158039908428,-11.762126256047383,185
4077,27.89,163.98,3890.3554100012093,-943.7926000095365,441.70711658788736,901.70387240458,1.0264356388725209,-0.22071943255457954,0.016277576977456014,0.3429556220234672,185
4078,27.9,163.99,3891.2392088814854,-944.2423115380129,441.8361866481477,902.1406234479507,0.28971792801787144,-0.01016725984554169,0.0045175022114590175,41.00438982151031,185
4079,27.9,163.99,3892.1229675233876,-944.6921051573536,441.96524617739504,902.5774571876428,0.31064058617677426,-0.09246328552895086,0.004793611282840894,35.666845514762,185
4080,27.89,163.99,3893.0067686838847,-945.1418223187561,442.09428098771417,903.0142169147392,0.7714112434474711,-0.03896933804854295,0.011963965082785275,-38.48676426921075,185
4081,27.88,163.98,3893.8906645548154,-945.5913554759032,442.2233082016976,903.4507939998364,0.23897997328211884,0.18290907552070917,0.004087066053124023,-283.9521518644884,185
4082,27.89,163.98,3894.7745676905247,-946.0408607312467,442.35238289274156,903.8873391514061,1.1832755096285745,0.08017453344129151,0.01833463070423751,-10.99756957440828,185
